t_unix,date_utc,yes_price
1754783402,2025-08-09 23:50,0.655
1754784009,2025-08-10 00:00,0.655
1754784605,2025-08-10 00:10,0.655
1754785203,2025-08-10 00:20,0.655
1754785805,2025-08-10 00:30,0.655
1754786402,2025-08-10 00:40,0.655
1754787006,2025-08-10 00:50,0.655
1754787610,2025-08-10 01:00,0.655
1754788206,2025-08-10 01:10,0.655
1754788808,2025-08-10 01:20,0.655
1754789405,2025-08-10 01:30,0.655
1754790008,2025-08-10 01:40,0.655
1754790605,2025-08-10 01:50,0.655
1754791205,2025-08-10 02:00,0.655
1754791809,2025-08-10 02:10,0.655
1754792410,2025-08-10 02:20,0.655
1754793005,2025-08-10 02:30,0.655
1754793607,2025-08-10 02:40,0.655
1754794210,2025-08-10 02:50,0.655
1754794810,2025-08-10 03:00,0.655
1754795402,2025-08-10 03:10,0.655
1754796012,2025-08-10 03:20,0.655
1754796605,2025-08-10 03:30,0.655
1754797207,2025-08-10 03:40,0.655
1754797809,2025-08-10 03:50,0.655
1754798410,2025-08-10 04:00,0.655
1754799004,2025-08-10 04:10,0.655
1754799609,2025-08-10 04:20,0.655
1754800216,2025-08-10 04:30,0.655
1754800808,2025-08-10 04:40,0.655
1754801411,2025-08-10 04:50,0.655
1754802007,2025-08-10 05:00,0.655
1754802602,2025-08-10 05:10,0.655
1754803202,2025-08-10 05:20,0.655
1754803809,2025-08-10 05:30,0.655
1754804403,2025-08-10 05:40,0.655
1754805004,2025-08-10 05:50,0.655
1754805614,2025-08-10 06:00,0.655
1754806208,2025-08-10 06:10,0.655
1754806805,2025-08-10 06:20,0.655
1754807415,2025-08-10 06:30,0.655
1754808005,2025-08-10 06:40,0.655
1754808604,2025-08-10 06:50,0.655
1754809208,2025-08-10 07:00,0.655
1754809805,2025-08-10 07:10,0.655
1754810413,2025-08-10 07:20,0.655
1754811009,2025-08-10 07:30,0.655
1754811606,2025-08-10 07:40,0.655
1754812212,2025-08-10 07:50,0.655
1754812806,2025-08-10 08:00,0.655
1754813402,2025-08-10 08:10,0.655
1754814006,2025-08-10 08:20,0.655
1754814607,2025-08-10 08:30,0.655
1754815208,2025-08-10 08:40,0.655
1754815802,2025-08-10 08:50,0.655
1754816421,2025-08-10 09:00,0.655
1754817003,2025-08-10 09:10,0.655
1754817603,2025-08-10 09:20,0.655
1754818203,2025-08-10 09:30,0.655
1754818804,2025-08-10 09:40,0.655
1754819407,2025-08-10 09:50,0.655
1754820003,2025-08-10 10:00,0.655
1754820607,2025-08-10 10:10,0.655
1754821202,2025-08-10 10:20,0.655
1754821802,2025-08-10 10:30,0.655
1754822403,2025-08-10 10:40,0.655
1754823003,2025-08-10 10:50,0.655
1754823605,2025-08-10 11:00,0.655
1754824202,2025-08-10 11:10,0.655
1754824802,2025-08-10 11:20,0.655
1754825406,2025-08-10 11:30,0.655
1754826011,2025-08-10 11:40,0.655
1754826607,2025-08-10 11:50,0.655
1754827205,2025-08-10 12:00,0.655
1754827802,2025-08-10 12:10,0.655
1754828403,2025-08-10 12:20,0.655
1754829005,2025-08-10 12:30,0.655
1754829602,2025-08-10 12:40,0.655
1754830203,2025-08-10 12:50,0.655
1754830810,2025-08-10 13:00,0.655
1754831406,2025-08-10 13:10,0.655
1754832002,2025-08-10 13:20,0.655
1754832602,2025-08-10 13:30,0.655
1754833210,2025-08-10 13:40,0.54
1754833811,2025-08-10 13:50,0.54
1754834412,2025-08-10 14:00,0.545
1754835002,2025-08-10 14:10,0.545
1754835612,2025-08-10 14:20,0.545
1754836215,2025-08-10 14:30,0.545
1754836807,2025-08-10 14:40,0.54
1754837411,2025-08-10 14:50,0.54
1754838009,2025-08-10 15:00,0.54
1754838608,2025-08-10 15:10,0.54
1754839206,2025-08-10 15:20,0.54
1754839810,2025-08-10 15:30,0.54
1754840405,2025-08-10 15:40,0.54
1754841002,2025-08-10 15:50,0.54
1754841610,2025-08-10 16:00,0.54
1754842203,2025-08-10 16:10,0.54
1754842803,2025-08-10 16:20,0.54
1754843404,2025-08-10 16:30,0.54
1754844004,2025-08-10 16:40,0.54
1754844602,2025-08-10 16:50,0.54
1754845212,2025-08-10 17:00,0.54
1754845804,2025-08-10 17:10,0.54
1754846404,2025-08-10 17:20,0.53
1754847002,2025-08-10 17:30,0.53
1754847602,2025-08-10 17:40,0.525
1754848203,2025-08-10 17:50,0.525
1754848816,2025-08-10 18:00,0.525
1754849412,2025-08-10 18:10,0.525
1754850003,2025-08-10 18:20,0.525
1754850604,2025-08-10 18:30,0.525
1754851202,2025-08-10 18:40,0.525
1754851802,2025-08-10 18:50,0.525
1754852414,2025-08-10 19:00,0.525
1754853003,2025-08-10 19:10,0.525
1754853604,2025-08-10 19:20,0.525
1754854211,2025-08-10 19:30,0.71
1754854804,2025-08-10 19:40,0.525
1754855402,2025-08-10 19:50,0.525
1754856009,2025-08-10 20:00,0.505
1754856612,2025-08-10 20:10,0.505
1754857209,2025-08-10 20:20,0.505
1754857806,2025-08-10 20:30,0.505
1754858402,2025-08-10 20:40,0.505
1754859012,2025-08-10 20:50,0.505
1754859608,2025-08-10 21:00,0.505
1754860206,2025-08-10 21:10,0.505
1754860809,2025-08-10 21:20,0.505
1754861417,2025-08-10 21:30,0.495
1754862009,2025-08-10 21:40,0.495
1754862606,2025-08-10 21:50,0.495
1754863214,2025-08-10 22:00,0.495
1754863805,2025-08-10 22:10,0.495
1754864406,2025-08-10 22:20,0.495
1754865003,2025-08-10 22:30,0.495
1754865602,2025-08-10 22:40,0.495
1754866212,2025-08-10 22:50,0.495
1754866803,2025-08-10 23:00,0.495
1754867404,2025-08-10 23:10,0.495
1754868003,2025-08-10 23:20,0.615
1754868602,2025-08-10 23:30,0.495
1754869210,2025-08-10 23:40,0.495
1754869803,2025-08-10 23:50,0.495
1754870407,2025-08-11 00:00,0.495
1754871006,2025-08-11 00:10,0.495
1754871607,2025-08-11 00:20,0.495
1754872206,2025-08-11 00:30,0.495
1754872807,2025-08-11 00:40,0.495
1754873404,2025-08-11 00:50,0.495
1754874011,2025-08-11 01:00,0.495
1754874603,2025-08-11 01:10,0.495
1754875209,2025-08-11 01:20,0.61
1754875809,2025-08-11 01:30,0.495
1754876409,2025-08-11 01:40,0.495
1754877011,2025-08-11 01:50,0.495
1754877611,2025-08-11 02:00,0.495
1754878207,2025-08-11 02:10,0.495
1754878805,2025-08-11 02:20,0.495
1754879406,2025-08-11 02:30,0.495
1754880003,2025-08-11 02:40,0.495
1754880609,2025-08-11 02:50,0.495
1754881213,2025-08-11 03:00,0.495
1754881803,2025-08-11 03:10,0.495
1754882410,2025-08-11 03:20,0.495
1754883006,2025-08-11 03:30,0.495
1754883608,2025-08-11 03:40,0.495
1754884203,2025-08-11 03:50,0.495
1754884812,2025-08-11 04:00,0.495
1754885402,2025-08-11 04:10,0.495
1754886009,2025-08-11 04:20,0.495
1754886616,2025-08-11 04:30,0.495
1754887202,2025-08-11 04:40,0.495
1754887803,2025-08-11 04:50,0.495
1754888403,2025-08-11 05:00,0.495
1754889009,2025-08-11 05:10,0.495
1754889604,2025-08-11 05:20,0.495
1754890213,2025-08-11 05:30,0.495
1754890806,2025-08-11 05:40,0.495
1754891404,2025-08-11 05:50,0.495
1754892007,2025-08-11 06:00,0.495
